seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr15	75117869	75118138	270	*	X039742	594855	75117817	75124136	6320	+	0	inside	51	CPLX3
chr15	75182509	75182750	242	*	X039752	4351	75182410	75190565	8156	+	0	inside	98	MPI
chr15	75249352	75249868	517	*	X039756	54913	75247443	75249775	2333	-	0	overlapStart	0	RPP25
chr15	75249972	75250121	150	*	X039757	54913	75247443	75249775	2333	-	196	upstream	196	RPP25
chr15	75250574	75250684	111	*	X039758	54913	75247443	75249775	2333	-	798	upstream	798	RPP25
chr15	75250883	75250916	34	*	X039759	54913	75247443	75249775	2333	-	1107	upstream	1107	RPP25
chr15	75251427	75251668	242	*	X039760	54913	75247443	75249775	2333	-	1651	upstream	1651	RPP25
chr15	75316045	75316120	76	*	X039769	60490	75315927	75343067	27141	+	0	inside	117	PPCDC
chr15	75871935	75872007	73	*	X039788	5780	75759462	75871625	112164	-	309	upstream	309	PTPN9
chr15	75872083	75872202	120	*	X039789	5780	75759462	75871625	112164	-	457	upstream	457	PTPN9
chr15	75918330	75918494	165	*	X039790	10073	75890424	75918719	28296	-	0	inside	224	SNUPN
chr15	75939555	75939734	180	*	X039791	257364	75941348	75950968	9621	+	1613	upstream	1613	SNX33
chr15	75941325	75941442	118	*	X039792	257364	75941348	75950968	9621	+	0	overlapStart	0	SNX33
chr15	76005094	76005504	411	*	X039817	1464	75966663	76005189	38527	-	0	overlapStart	0	CSPG4
chr15	76006135	76006269	135	*	X039818	1464	75966663	76005189	38527	-	945	upstream	945	CSPG4
chr15	76032490	76032609	120	*	X039820	100128285	76020011	76032418	12408	-	71	upstream	71	DNM1P35
chr15	76135013	76135201	189	*	X039825	92912	76135622	76193388	57767	+	420	upstream	420	UBE2Q2
chr15	76351781	76351879	99	*	X039829	123591	76352299	76521462	169164	+	419	upstream	419	TMEM266
chr15	76628256	76628418	163	*	X039878	64843	76629147	76634816	5670	+	728	upstream	728	ISL2
chr15	77285588	77285699	112	*	X039886	9051	77287021	77329671	42651	+	1321	upstream	1321	PSTPIP1
chr15	77285760	77286044	285	*	X039887	9051	77287021	77329671	42651	+	976	upstream	976	PSTPIP1
chr15	77364704	77364838	135	*	X039916	10099	77336360	77363570	27211	-	1133	upstream	1133	TSPAN3
chr15	77711538	77711723	186	*	X039920	10363	77713243	77777945	64703	+	1519	upstream	1519	HMG20A
chr15	77713646	77713652	7	*	X039921	79834	77400498	77712446	311949	-	1199	upstream	1199	PEAK1
chr15	77989153	77989169	17	*	X039981	84894	77905369	77988475	83107	-	677	upstream	677	LINGO1
chr15	77989183	77989467	285	*	X039982	84894	77905369	77988475	83107	-	707	upstream	707	LINGO1
chr15	77989513	77989692	180	*	X039983	84894	77905369	77988475	83107	-	1037	upstream	1037	LINGO1
chr15	78384593	78384786	194	*	X040033	646892	78384927	78396393	11467	+	140	upstream	140	SH2D7
chr15	78384847	78385002	156	*	X040034	646892	78384927	78396393	11467	+	0	overlapStart	0	SH2D7
chr15	78631114	78631338	225	*	X040073	1381	78632666	78640572	7907	+	1327	upstream	1327	CRABP1
chr15	78632923	78633022	100	*	X040074	1381	78632666	78640572	7907	+	0	inside	256	CRABP1
chr15	78729863	78730072	210	*	X040087	3658	78730518	78793798	63281	+	445	upstream	445	IREB2
chr15	78730278	78730312	35	*	X040088	3658	78730518	78793798	63281	+	205	upstream	205	IREB2
chr15	78913376	78913502	127	*	X040094	1136	78885395	78913637	28243	-	0	inside	134	CHRNA3
chr15	78913548	78913697	150	*	X040095	1136	78885395	78913637	28243	-	0	overlapStart	0	CHRNA3
chr15	78913998	78914132	135	*	X040096	1136	78885395	78913637	28243	-	360	upstream	360	CHRNA3
chr15	78914405	78914569	165	*	X040097	1136	78885395	78913637	28243	-	767	upstream	767	CHRNA3
chr15	79104350	79104566	217	*	X040115	11173	79051545	79103773	52229	-	576	upstream	576	ADAMTS7
chr15	79104631	79104694	64	*	X040116	11173	79051545	79103773	52229	-	857	upstream	857	ADAMTS7
chr15	79104890	79105129	240	*	X040117	11173	79051545	79103773	52229	-	1116	upstream	1116	ADAMTS7
chr15	79105593	79105635	43	*	X040118	11173	79051545	79103773	52229	-	1819	upstream	1819	ADAMTS7
chr15	79165388	79165412	25	*	X040124	10933	79165123	79190081	24959	+	0	inside	264	MORF4L1
chr15	79382796	79383110	315	*	X040136	5923	79252289	79383215	130927	-	0	inside	104	RASGRF1
chr15	79383141	79383344	204	*	X040137	5923	79252289	79383215	130927	-	0	overlapStart	0	RASGRF1
chr15	79383648	79383782	135	*	X040138	5923	79252289	79383215	130927	-	432	upstream	432	RASGRF1
chr15	79384023	79384280	258	*	X040139	5923	79252289	79383215	130927	-	807	upstream	807	RASGRF1
chr15	79384446	79384925	480	*	X040140	5923	79252289	79383215	130927	-	1230	upstream	1230	RASGRF1
chr15	79723491	79723637	147	*	X040158	23251	79724858	79764642	39785	+	1220	upstream	1220	MINAR1
chr15	79723818	79723967	150	*	X040159	23251	79724858	79764642	39785	+	890	upstream	890	MINAR1
chr15	79724088	79724109	22	*	X040160	23251	79724858	79764642	39785	+	748	upstream	748	MINAR1
chr15	79724868	79725002	135	*	X040161	23251	79724858	79764642	39785	+	0	inside	9	MINAR1
chr15	79725078	79725227	150	*	X040162	23251	79724858	79764642	39785	+	0	inside	219	MINAR1
chr15	80214949	80215471	523	*	X040170	283687	80215113	80217196	2084	+	0	overlapStart	0	ST20-AS1
chr15	80214949	80215471	523	*	X040170	100528021	80135889	80215448	79560	-	0	overlapStart	0	ST20-MTHFS
chr15	80215591	80215725	135	*	X040171	100528021	80135889	80215448	79560	-	142	upstream	142	ST20-MTHFS
chr15	80986850	80986969	120	*	X040195	58489	80987652	81047962	60311	+	682	upstream	682	ABHD17C
chr15	80987060	80987156	97	*	X040196	58489	80987652	81047962	60311	+	495	upstream	495	ABHD17C
chr15	81391357	81391368	12	*	X040202	161502	81391749	81441516	49768	+	380	upstream	380	CFAP161
chr15	81391444	81391512	69	*	X040203	161502	81391749	81441516	49768	+	236	upstream	236	CFAP161
chr15	81391530	81391653	124	*	X040204	161502	81391749	81441516	49768	+	95	upstream	95	CFAP161
chr15	81474388	81474413	26	*	X040208	3603	81475093	81605104	130012	+	679	upstream	679	IL16
chr15	81475250	81475384	135	*	X040209	3603	81475093	81605104	130012	+	0	inside	156	IL16
chr15	83317345	83317479	135	*	X040265	64506	83211951	83316728	104778	-	616	upstream	616	CPEB1
chr15	83317660	83317794	135	*	X040266	64506	83211951	83316728	104778	-	931	upstream	931	CPEB1
chr15	83317945	83318109	165	*	X040267	64506	83211951	83316728	104778	-	1216	upstream	1216	CPEB1
chr15	83318260	83318394	135	*	X040268	64506	83211951	83316728	104778	-	1531	upstream	1531	CPEB1
chr15	83378802	83378886	85	*	X040280	8120	83328033	83378635	50603	-	166	upstream	166	AP3B2
chr15	83378932	83379066	135	*	X040281	8120	83328033	83378635	50603	-	296	upstream	296	AP3B2
chr15	83379592	83379683	92	*	X040282	8120	83328033	83378635	50603	-	956	upstream	956	AP3B2
chr15	83384212	83384323	112	*	X040283	338963	83379223	83382778	3556	-	1433	upstream	1433	LOC338963
chr15	83621678	83621729	52	*	X040287	9455	83517729	83621476	103748	-	201	upstream	201	HOMER2
chr15	83655111	83655230	120	*	X040288	83640	83654955	83659809	4855	+	0	inside	155	RAMAC
chr15	83775888	83775992	105	*	X040290	53346	83776324	83806111	29788	+	331	upstream	331	TM6SF1
chr15	83876809	83877002	194	*	X040301	50810	83806804	83876770	69967	-	38	upstream	38	HDGFL3
chr15	83878264	83878367	104	*	X040302	50810	83806804	83876770	69967	-	1493	upstream	1493	HDGFL3
chr15	84115574	84115693	120	*	X040318	6457	84116091	84287493	171403	+	397	upstream	397	SH3GL3
chr15	84115814	84115978	165	*	X040319	6457	84116091	84287493	171403	+	112	upstream	112	SH3GL3
chr15	84321262	84321381	120	*	X040320	57188	84322838	84708593	385756	+	1456	upstream	1456	ADAMTSL3
chr15	84321862	84322011	150	*	X040321	57188	84322838	84708593	385756	+	826	upstream	826	ADAMTSL3
chr15	85144431	85144560	130	*	X040324	54993	85144249	85166947	22699	+	0	inside	181	ZSCAN2
chr15	85522556	85522709	154	*	X040343	5151	85523744	85682376	158633	+	1034	upstream	1034	PDE8A
chr15	88799689	88799797	109	*	X040359	4916	88419988	88799962	379975	-	0	inside	164	NTRK3
chr15	88799940	88799951	12	*	X040360	4916	88419988	88799962	379975	-	0	inside	10	NTRK3
chr15	88801311	88801430	120	*	X040361	4916	88419988	88799962	379975	-	1348	upstream	1348	NTRK3
chr15	88801536	88801655	120	*	X040362	4916	88419988	88799962	379975	-	1573	upstream	1573	NTRK3
chr15	89010470	89010526	57	*	X040370	64963	89010684	89021861	11178	+	157	upstream	157	MRPS11
chr15	89010470	89010526	57	*	X040370	26589	89002708	89010633	7926	-	0	inside	106	MRPL46
chr15	89149334	89149498	165	*	X040380	100302235	89151338	89151428	91	+	1839	upstream	1839	MIR1179
chr15	89149709	89149912	204	*	X040381	100302235	89151338	89151428	91	+	1425	upstream	1425	MIR1179
chr15	89345316	89345450	135	*	X040407	176	89346674	89418585	71912	+	1223	upstream	1223	ACAN
chr15	89438392	89438691	300	*	X040448	145864	89420519	89438770	18252	-	0	inside	78	HAPLN3
chr15	89438918	89439127	210	*	X040449	145864	89420519	89438770	18252	-	147	upstream	147	HAPLN3
chr15	89439593	89439757	165	*	X040450	145864	89420519	89438770	18252	-	822	upstream	822	HAPLN3
chr15	89440208	89440480	273	*	X040451	145864	89420519	89438770	18252	-	1437	upstream	1437	HAPLN3
chr15	89786384	89786683	300	*	X040462	55215	89787194	89860362	73169	+	510	upstream	510	FANCI
chr15	89786909	89786995	87	*	X040463	55215	89787194	89860362	73169	+	198	upstream	198	FANCI
chr15	89909145	89909249	105	*	X040490	407051	89911248	89911337	90	+	1998	upstream	1998	MIR9-3
chr15	89909564	89909698	135	*	X040491	407051	89911248	89911337	90	+	1549	upstream	1549	MIR9-3
chr15	89909564	89909698	135	*	X040491	254559	89911330	89941718	30389	+	1631	upstream	1631	MIR9-3HG
chr15	89911086	89911184	99	*	X040492	407051	89911248	89911337	90	+	63	upstream	63	MIR9-3
chr15	89911086	89911184	99	*	X040492	254559	89911330	89941718	30389	+	145	upstream	145	MIR9-3HG
chr15	89911259	89911310	52	*	X040493	407051	89911248	89911337	90	+	0	inside	10	MIR9-3
chr15	89911259	89911310	52	*	X040493	254559	89911330	89941718	30389	+	19	upstream	19	MIR9-3HG
chr15	90039920	90040051	132	*	X040566	51458	90014638	90039799	25162	-	120	upstream	120	RHCG
chr15	90119099	90119136	38	*	X040574	90381	90118818	90171253	52436	+	0	inside	280	TICRR
chr15	90294659	90294716	58	*	X040588	55897	90293098	90294540	1443	-	118	upstream	118	MESP1
chr15	90295332	90295436	105	*	X040589	55897	90293098	90294540	1443	-	791	upstream	791	MESP1
chr15	90301888	90301902	15	*	X040593	145873	90303822	90321982	18161	+	1919	upstream	1919	MESP2
chr15	90302143	90302277	135	*	X040594	145873	90303822	90321982	18161	+	1544	upstream	1544	MESP2
chr15	90303286	90303447	162	*	X040595	145873	90303822	90321982	18161	+	374	upstream	374	MESP2
chr15	90303463	90303537	75	*	X040596	145873	90303822	90321982	18161	+	284	upstream	284	MESP2
chr15	91072524	91072923	400	*	X040608	64784	91073118	91188577	115460	+	194	upstream	194	CRTC3
chr15	91259902	91260036	135	*	X040614	641	91260579	91358686	98108	+	542	upstream	542	BLM
chr15	91410221	91410354	134	*	X040628	5045	91411885	91426687	14803	+	1530	upstream	1530	FURIN
chr15	91411585	91411809	225	*	X040629	5045	91411885	91426687	14803	+	75	upstream	75	FURIN
chr15	91475500	91475612	113	*	X040636	374659	91474155	91475774	1620	-	0	inside	161	HDDC3
chr15	91476248	91476382	135	*	X040637	374659	91474155	91475774	1620	-	473	upstream	473	HDDC3
chr15	91565615	91565734	120	*	X040638	26276	91541774	91565833	24060	-	0	inside	98	VPS33B
chr15	91642823	91642942	120	*	X040649	9899	91643182	91844539	201358	+	239	upstream	239	SV2B
chr15	91643132	91643186	55	*	X040650	9899	91643182	91844539	201358	+	0	overlapStart	0	SV2B
chr15	92395252	92395536	285	*	X040664	28232	92396938	92715665	318728	+	1401	upstream	1401	SLCO3A1
chr15	92395957	92396021	65	*	X040665	28232	92396938	92715665	318728	+	916	upstream	916	SLCO3A1
chr15	92936512	92936646	135	*	X040694	8128	92937140	93011958	74819	+	493	upstream	493	ST8SIA2
chr15	92936740	92936874	135	*	X040695	8128	92937140	93011958	74819	+	265	upstream	265	ST8SIA2
chr15	93633660	93633779	120	*	X040790	56963	93586636	93632443	45808	-	1216	upstream	1216	RGMA
chr15	94774153	94774392	240	*	X040840	55784	94774801	95027181	252381	+	408	upstream	408	MCTP2
chr15	96870348	96870482	135	*	X040844	644192	96809616	96870590	60975	-	0	inside	107	NR2F2-AS1
chr15	96876049	96876087	39	*	X040847	100302258	96876490	96876536	47	+	402	upstream	402	MIR1469
chr15	99058269	99058388	120	*	X040905	283777	98980391	99057611	77221	-	657	upstream	657	FAM169B
chr15	99643307	99643469	163	*	X040986	23336	99645286	99675800	30515	+	1816	upstream	1816	SYNM
chr15	100105749	100105929	181	*	X041020	4205	100106133	100256629	150497	+	203	upstream	203	MEF2A
chr15	100106045	100106107	63	*	X041021	4205	100106133	100256629	150497	+	25	upstream	25	MEF2A
chr15	100882188	100882292	105	*	X041038	170691	100511643	100882183	370541	-	4	upstream	4	ADAMTS17
chr15	100882364	100882513	150	*	X041039	170691	100511643	100882183	370541	-	180	upstream	180	ADAMTS17
chr15	100883099	100883154	56	*	X041040	170691	100511643	100882183	370541	-	915	upstream	915	ADAMTS17
chr15	101142893	101143046	154	*	X041048	140460	101142755	101191904	49150	+	0	inside	137	ASB7
chr15	101142893	101143046	154	*	X041048	55180	101109428	101142445	33018	-	447	upstream	447	LINS1
chr15	101143190	101143406	217	*	X041049	55180	101109428	101142445	33018	-	744	upstream	744	LINS1
chr15	101457894	101457982	89	*	X041103	79705	101459460	101610317	150858	+	1477	upstream	1477	LRRK1
chr15	101458672	101458836	165	*	X041104	79705	101459460	101610317	150858	+	623	upstream	623	LRRK1
chr15	101817361	101817438	78	*	X041164	55829	101811214	101817700	6487	-	0	inside	261	SELENOS
chr15	101835181	101835208	28	*	X041166	6627	101821715	101835460	13746	-	0	inside	251	SNRPA1
chr15	101835705	101835824	120	*	X041167	6627	101821715	101835460	13746	-	244	upstream	244	SNRPA1
chr16	104165	104217	53	*	X041177	51728	96979	103632	6654	-	532	upstream	532	POLR3K
chr16	104321	104425	105	*	X041178	51728	96979	103632	6654	-	688	upstream	688	POLR3K
chr16	202408	202568	161	*	X041184	3050	202854	204504	1651	+	285	upstream	285	HBZ
chr16	215210	215233	24	*	X041190	3042	215973	216767	795	+	739	upstream	739	HBM
chr16	215269	215478	210	*	X041191	3042	215973	216767	795	+	494	upstream	494	HBM
chr16	216094	216288	195	*	X041192	3042	215973	216767	795	+	0	inside	120	HBM
chr16	220822	220971	150	*	X041202	3040	222846	223709	864	+	1874	upstream	1874	HBA2
chr16	225122	225634	513	*	X041203	3039	226679	227520	842	+	1044	upstream	1044	HBA1
chr16	285083	285189	107	*	X041206	83986	284801	319942	35142	+	0	inside	281	FAM234A
chr16	326220	326597	378	*	X041226	8786	318310	325914	7605	-	305	upstream	305	RGS11
chr16	326742	326800	59	*	X041227	8786	318310	325914	7605	-	827	upstream	827	RGS11
chr16	328849	328952	104	*	X041228	398	330606	333368	2763	+	1653	upstream	1653	ARHGDIG
chr16	328849	328952	104	*	X041228	64714	330606	337209	6604	+	1653	upstream	1653	PDIA2
chr16	328968	329117	150	*	X041229	398	330606	333368	2763	+	1488	upstream	1488	ARHGDIG
chr16	328968	329117	150	*	X041229	64714	330606	337209	6604	+	1488	upstream	1488	PDIA2
chr16	329602	329891	290	*	X041230	398	330606	333368	2763	+	714	upstream	714	ARHGDIG
chr16	329602	329891	290	*	X041230	64714	330606	337209	6604	+	714	upstream	714	PDIA2
chr16	329967	330313	347	*	X041231	398	330606	333368	2763	+	292	upstream	292	ARHGDIG
chr16	329967	330313	347	*	X041231	64714	330606	337209	6604	+	292	upstream	292	PDIA2
chr16	609149	609224	76	*	X041240	146325	610422	615529	5108	+	1197	upstream	1197	PRR35
chr16	609532	609992	461	*	X041241	146325	610422	615529	5108	+	429	upstream	429	PRR35
chr16	614970	615224	255	*	X041250	283948	617032	619495	2464	+	1807	upstream	1807	NHLRC4
chr16	614970	615224	255	*	X041250	9091	617032	634136	17105	+	1807	upstream	1807	PIGQ
chr16	615255	615404	150	*	X041251	283948	617032	619495	2464	+	1627	upstream	1627	NHLRC4
chr16	615255	615404	150	*	X041251	9091	617032	634136	17105	+	1627	upstream	1627	PIGQ
chr16	615992	616214	223	*	X041252	283948	617032	619495	2464	+	817	upstream	817	NHLRC4
chr16	615992	616214	223	*	X041252	9091	617032	634136	17105	+	817	upstream	817	PIGQ
chr16	740064	740205	142	*	X041253	84219	734702	740400	5699	-	0	inside	194	WDR24
chr16	742224	742328	105	*	X041254	84219	734702	740400	5699	-	1823	upstream	1823	WDR24
chr16	756195	756330	136	*	X041279	146330	742500	755825	13326	-	369	upstream	369	FBXL16
chr16	756514	756587	74	*	X041280	146330	742500	755825	13326	-	688	upstream	688	FBXL16
chr16	756673	757248	576	*	X041281	146330	742500	755825	13326	-	847	upstream	847	FBXL16
chr16	757486	757930	445	*	X041282	146330	742500	755825	13326	-	1660	upstream	1660	FBXL16
chr16	809733	809752	20	*	X041291	10232	810765	818865	8101	+	1012	upstream	1012	MSLN
chr16	810019	810183	165	*	X041292	10232	810765	818865	8101	+	581	upstream	581	MSLN
chr16	810383	810394	12	*	X041293	10232	810765	818865	8101	+	370	upstream	370	MSLN
chr16	819585	819828	244	*	X041294	724032	820183	820277	95	+	354	upstream	354	MIR662
chr16	850952	851131	180	*	X041307	51764	848041	850733	2693	-	218	upstream	218	GNG13
chr16	851381	851545	165	*	X041308	51764	848041	850733	2693	-	647	upstream	647	GNG13
chr16	851687	851894	208	*	X041309	51764	848041	850733	2693	-	953	upstream	953	GNG13
chr16	852032	852406	375	*	X041310	51764	848041	850733	2693	-	1298	upstream	1298	GNG13
chr16	852722	853081	360	*	X041311	51764	848041	850733	2693	-	1988	upstream	1988	GNG13
chr16	853532	853846	315	*	X041312	388199	855443	863861	8419	+	1596	upstream	1596	PRR25
chr16	853977	854111	135	*	X041313	388199	855443	863861	8419	+	1331	upstream	1331	PRR25
chr16	854712	854861	150	*	X041314	388199	855443	863861	8419	+	581	upstream	581	PRR25
chr16	1029766	1029839	74	*	X041380	30812	1031808	1036979	5172	+	1968	upstream	1968	SOX8
chr16	1029906	1030100	195	*	X041381	30812	1031808	1036979	5172	+	1707	upstream	1707	SOX8
chr16	1030281	1030313	33	*	X041382	30812	1031808	1036979	5172	+	1494	upstream	1494	SOX8
chr16	1032552	1032667	116	*	X041383	64788	903635	1031318	127684	-	1233	upstream	1233	LMF1
chr16	1032765	1032982	218	*	X041384	64788	903635	1031318	127684	-	1446	upstream	1446	LMF1
chr16	1033290	1033359	70	*	X041385	64788	903635	1031318	127684	-	1971	upstream	1971	LMF1
chr16	1120724	1120948	225	*	X041505	6755	1122756	1131454	8699	+	1807	upstream	1807	SSTR5
chr16	1120964	1120994	31	*	X041506	6755	1122756	1131454	8699	+	1761	upstream	1761	SSTR5
chr16	1121191	1121233	43	*	X041507	6755	1122756	1131454	8699	+	1522	upstream	1522	SSTR5
chr16	1121491	1121728	238	*	X041508	6755	1122756	1131454	8699	+	1027	upstream	1027	SSTR5
chr16	1122247	1122501	255	*	X041509	6755	1122756	1131454	8699	+	254	upstream	254	SSTR5
chr16	1122584	1122610	27	*	X041510	6755	1122756	1131454	8699	+	145	upstream	145	SSTR5
chr16	1145768	1145996	229	*	X041522	390664	1138226	1146244	8019	-	0	inside	247	C1QTNF8
chr16	1146410	1146619	210	*	X041523	390664	1138226	1146244	8019	-	165	upstream	165	C1QTNF8
chr16	1146623	1146904	282	*	X041524	390664	1138226	1146244	8019	-	378	upstream	378	C1QTNF8
chr16	1146995	1147144	150	*	X041525	390664	1138226	1146244	8019	-	750	upstream	750	C1QTNF8
chr16	1147175	1147339	165	*	X041526	390664	1138226	1146244	8019	-	930	upstream	930	C1QTNF8
chr16	1147568	1147702	135	*	X041527	390664	1138226	1146244	8019	-	1323	upstream	1323	C1QTNF8
chr16	1147745	1148093	349	*	X041528	390664	1138226	1146244	8019	-	1500	upstream	1500	C1QTNF8
chr16	1201646	1201840	195	*	X041609	8912	1203241	1271772	68532	+	1400	upstream	1400	CACNA1H
chr16	1201904	1202185	282	*	X041610	8912	1203241	1271772	68532	+	1055	upstream	1055	CACNA1H
chr16	1202294	1202463	170	*	X041611	8912	1203241	1271772	68532	+	777	upstream	777	CACNA1H
chr16	1275020	1275034	15	*	X041654	25823	1271651	1275254	3604	-	0	inside	219	TPSG1
chr16	1275080	1275214	135	*	X041655	25823	1271651	1275254	3604	-	0	inside	39	TPSG1
chr16	1275290	1275439	150	*	X041656	25823	1271651	1275254	3604	-	35	upstream	35	TPSG1
